dataset,model_type,model,lag,ME,RMSE,MAE,MPE,MAPE
polyester_001001..5000,Multivariate Amzn Twttr,"VECM, lag=5",5,12.965049280263031,261.82977393884914,228.15134613896356,-0.03203632034231185,8.799747575130965
polyester_001001..5000,Univariate Amazon,"LINEAR, lag=5",5,-1.0303442061263581,179.92907403300387,149.56509718718036,-0.5449546811515193,5.978743567146625
polyester_001001..5000,Univariate Amazon,"NNET, lag=5",5,25.925935193570297,326.30474082485415,298.3710497647431,0.3708437822822759,11.601501537502873
polyester_005001..10000,Multivariate Amzn Twttr,"VECM, lag=1",1,-20.504699156518654,373.6174697621723,285.48288473829507,-0.4904626323455765,3.978409569056139
polyester_005001..10000,Univariate Amazon,"LINEAR, lag=1",1,-354.68341510671416,482.0216546676622,428.63069794123953,-5.22173617540852,6.16941377164747
polyester_005001..10000,Univariate Amazon,"NNET, lag=1",1,-146.58929868777193,379.77411238777336,326.7017971561987,-2.2960396310233944,4.626013389088068
polyester_005001..10000,Multivariate Amzn Twttr,"VECM, lag=2",2,-22.69460256659113,398.5743719779066,307.1558218927905,-0.5370479465108156,4.278982641910811
polyester_005001..10000,Univariate Amazon,"LINEAR, lag=2",2,-452.8350346894098,588.8709663578453,526.4335934230875,-6.640186793118252,7.583395286437202
polyester_005001..10000,Univariate Amazon,"NNET, lag=2",2,-160.69624463821492,400.3673097835085,334.48206669804244,-2.5092192837858374,4.752133930112118
polyester_005001..10000,Multivariate Amzn Twttr,"VECM, lag=3",3,-56.320766098338936,412.4061337647397,325.4854777422993,-1.0251668259357283,4.542208794151362
polyester_005001..10000,Univariate Amazon,"LINEAR, lag=3",3,-468.09123257223564,596.226481236036,534.285540062222,-6.85087091937943,7.699189610779998
polyester_005001..10000,Univariate Amazon,"NNET, lag=3",3,-219.86473424814437,404.7382011503704,345.0229256034148,-3.3267539473741605,4.930729230666105
polyester_005001..10000,Multivariate Amzn Twttr,"VECM, lag=4",4,-84.02950938905963,430.6251456665079,322.620344930907,-1.4364561523474417,4.514331252269734
polyester_005001..10000,Univariate Amazon,"LINEAR, lag=4",4,-352.13035362338644,500.4844631489512,454.31184385029326,-5.2054224206162445,6.514937866302606
polyester_005001..10000,Univariate Amazon,"NNET, lag=4",4,-137.98978362622518,477.89773034038865,452.0475778873971,-2.213716340723035,6.398240541856929
polyester_005001..10000,Multivariate Amzn Twttr,"VECM, lag=5",5,-83.55781146488675,397.083733408808,294.52133988658375,-1.411178332210015,4.114799098859983
polyester_005001..10000,Univariate Amazon,"LINEAR, lag=5",5,-302.4377190247052,457.10738773794424,412.29510508633905,-4.493965677888926,5.901852209500278
polyester_005001..10000,Univariate Amazon,"NNET, lag=5",5,-561.5246594333576,865.3749776368232,698.6517631080601,-8.2388174726107,9.996181354126817
polyester_010001..20000,Multivariate Amzn Twttr,"VECM, lag=1",1,290.63050736675814,553.4955990064778,489.21356599606315,1.9677190099601676,3.3409033639565147
polyester_010001..20000,Univariate Amazon,"LINEAR, lag=1",1,183.1325235833383,342.36391411321216,290.354353876653,1.2173659759569286,1.9675757528734643
polyester_010001..20000,Univariate Amazon,"NNET, lag=1",1,528.2333909054332,849.3213557638908,770.6980561141313,3.5953825728636524,5.275620227182958
polyester_010001..20000,Multivariate Amzn Twttr,"VECM, lag=2",2,383.4841373301372,619.9159922668354,515.8722511863109,2.5930087343158776,3.5126661395003174
polyester_010001..20000,Univariate Amazon,"LINEAR, lag=2",2,195.57115608136496,336.66254282514933,268.3906747771705,1.3045873421556864,1.8139094521262074
polyester_010001..20000,Univariate Amazon,"NNET, lag=2",2,299.68252501726033,510.4296122927042,405.9209230906356,2.001683124450676,2.743402561274853
polyester_010001..20000,Multivariate Amzn Twttr,"VECM, lag=3",3,431.50965040493907,553.150504247943,431.50965040493907,2.9360836181768817,2.9360836181768817
polyester_010001..20000,Univariate Amazon,"LINEAR, lag=3",3,215.17849837684457,365.4451648139539,298.628504806569,1.4359958741282859,2.0196671077321655
polyester_010001..20000,Univariate Amazon,"NNET, lag=3",3,409.8603251791985,486.3722021388529,409.8603251791985,2.7730295300464207,2.7730295300464207
polyester_010001..20000,Multivariate Amzn Twttr,"VECM, lag=4",4,417.66607748180695,572.3217029635844,433.39153251364996,2.8365297752891916,2.9440395519477205
polyester_010001..20000,Univariate Amazon,"LINEAR, lag=4",4,211.09252379434474,342.7639504785589,272.973104003986,1.4108994345906956,1.8448577533641946
polyester_010001..20000,Univariate Amazon,"NNET, lag=4",4,334.18924557107607,431.62764853028756,341.15878656676955,2.254180227780672,2.303137385659946
polyester_010001..20000,Multivariate Amzn Twttr,"VECM, lag=5",5,420.53448180497026,759.6028802655518,564.7348516997627,2.8468459911438564,3.8500770547917753
polyester_010001..20000,Univariate Amazon,"LINEAR, lag=5",5,209.86203992034552,343.7855264559218,275.61593185495667,1.4021850723066016,1.8632634091176907
polyester_010001..20000,Univariate Amazon,"NNET, lag=5",5,172.44316279786312,321.6838418308367,262.16572663712054,1.146080372052006,1.7747520791519296
polyester_020001..30000,Multivariate Amzn Twttr,"VECM, lag=1",1,-184.1278795183007,758.9993093584701,660.1407143164506,-0.8119215228148238,2.685060882615463
polyester_020001..30000,Univariate Amazon,"LINEAR, lag=1",1,-492.4556621085271,724.4052032104082,632.6309765624915,-2.0551183415140835,2.6030848574984637
polyester_020001..30000,Univariate Amazon,"NNET, lag=1",1,50.42701386354884,666.5033522844598,579.2869050100912,0.14490609621292694,2.346409015614103
polyester_020001..30000,Multivariate Amzn Twttr,"VECM, lag=2",2,-210.92410531540918,647.261675708914,573.7656925112442,-0.910166738739134,2.3488514739180135
polyester_020001..30000,Univariate Amazon,"LINEAR, lag=2",2,-437.07605519353865,792.4695363150539,685.5259507724327,-1.8426893977956458,2.8186005933343896
polyester_020001..30000,Univariate Amazon,"NNET, lag=2",2,96.73969954749009,616.2875137989402,555.4749728185452,0.3362852010876973,2.24803689229109
polyester_020001..30000,Multivariate Amzn Twttr,"VECM, lag=3",3,-114.74169453552213,602.2053553286984,525.1107361025411,-0.49806892683089654,2.1520328853706854
polyester_020001..30000,Univariate Amazon,"LINEAR, lag=3",3,-535.6279305700282,838.5075621019375,706.3027325541225,-2.2425458510533556,2.912475667710799
polyester_020001..30000,Univariate Amazon,"NNET, lag=3",3,-238.53542702173445,648.7691217427202,607.1894538725314,-1.0300412405931347,2.482142496241842
polyester_020001..30000,Multivariate Amzn Twttr,"VECM, lag=4",4,-98.69386303810688,515.2826392936624,433.05651442009776,-0.42913283925734214,1.7740358273240084
polyester_020001..30000,Univariate Amazon,"LINEAR, lag=4",4,-599.616863185955,847.6674387726559,712.2226060213084,-2.4987379808752332,2.9389308694853478
polyester_020001..30000,Univariate Amazon,"NNET, lag=4",4,58.115959710659354,577.7389926618524,488.4354625918536,0.18102446613274803,1.9713542328039604
polyester_020001..30000,Multivariate Amzn Twttr,"VECM, lag=5",5,-19.28600470476067,459.1893047771266,423.4205200095985,-0.10193650333160759,1.7345934067498647
polyester_020001..30000,Univariate Amazon,"LINEAR, lag=5",5,-614.8746470578944,872.4379582851457,721.1348367529017,-2.562782617667167,2.978169778821959
polyester_020001..30000,Univariate Amazon,"NNET, lag=5",5,-186.9200013983891,630.5080294553809,591.7984481292206,-0.8198168890110512,2.414859344446289
polyester_030001..40000,Multivariate Amzn Twttr,"VECM, lag=1",1,443.9372581666339,622.6748014883809,493.0189984271383,1.2790652896459909,1.422592376378791
polyester_030001..40000,Univariate Amazon,"LINEAR, lag=1",1,-815.6614177669035,852.234906397628,815.6614177669035,-2.3686945419464767,2.3686945419464767
polyester_030001..40000,Univariate Amazon,"NNET, lag=1",1,-301.14267889820167,410.2373750819814,383.601981500512,-0.8728392441374038,1.1101595187080315
polyester_030001..40000,Multivariate Amzn Twttr,"VECM, lag=2",2,110.58206435423108,448.849279762428,373.82189933763493,0.31341283435616396,1.08310549354941
polyester_030001..40000,Univariate Amazon,"LINEAR, lag=2",2,-489.1490498399162,573.449110242149,489.1490498399162,-1.424214328943853,1.424214328943853
polyester_030001..40000,Univariate Amazon,"NNET, lag=2",2,-480.4833974645999,563.5873733038173,480.4833974645999,-1.3990139871179998,1.3990139871179998
polyester_030001..40000,Multivariate Amzn Twttr,"VECM, lag=3",3,69.39623787831079,385.9413477746848,349.9882218418752,0.19785238429475807,1.0122738695009832
polyester_030001..40000,Univariate Amazon,"LINEAR, lag=3",3,-408.7809395860795,499.93767248220325,408.7809395860795,-1.1910351364990646,1.1910351364990646
polyester_030001..40000,Univariate Amazon,"NNET, lag=3",3,-803.1890909877993,886.4053837195676,803.1890909877993,-2.3343459970902973,2.3343459970902973
polyester_030001..40000,Multivariate Amzn Twttr,"VECM, lag=4",4,14.750719222219232,313.7754925180972,291.6023129242667,0.0403629896741782,0.8436772328126008
polyester_030001..40000,Univariate Amazon,"LINEAR, lag=4",4,-573.2732334254088,630.8280032791973,573.2732334254088,-1.6672660922548141,1.6672660922548141
polyester_030001..40000,Univariate Amazon,"NNET, lag=4",4,-283.73747601744617,988.868609539426,645.5240253137927,-0.8368486211937041,1.8785928713039874
polyester_030001..40000,Multivariate Amzn Twttr,"VECM, lag=5",5,46.3372633536419,429.6677872670037,341.98716577254163,0.12944606063685116,0.9890007198838451
polyester_030001..40000,Univariate Amazon,"LINEAR, lag=5",5,-507.4043427082679,578.8633647169294,507.4043427082679,-1.476736479041878,1.476736479041878
polyester_030001..40000,Univariate Amazon,"NNET, lag=5",5,821.909300707016,1745.8957611489218,1557.0269119932263,2.3869077910611125,4.512367880632841
polyester_150001..200000,Multivariate Amzn Twttr,"VECM, lag=1",1,-440.8361298422569,6424.286468561673,5742.882400300896,-0.3563355975289555,3.373806065761409
polyester_150001..200000,Univariate Amazon,"LINEAR, lag=1",1,-2220.2703251331404,5478.113058935688,4571.498929313166,-1.3853952323747072,2.7107638629437343
polyester_150001..200000,Univariate Amazon,"NNET, lag=1",1,-2330.480384006325,5874.602901193171,4736.008551820756,-1.452238282228576,2.8116655821395167
polyester_150001..200000,Multivariate Amzn Twttr,"VECM, lag=2",2,1797.056309436055,8817.44010575524,7530.339912315205,0.9335911123869297,4.3767187105016525
polyester_150001..200000,Univariate Amazon,"LINEAR, lag=2",2,-2397.6092245290056,5760.228654115761,4883.775635775244,-1.4933450787343925,2.8988760699295284
polyester_150001..200000,Univariate Amazon,"NNET, lag=2",2,1358.5707786458443,6619.592784951605,4924.240641533135,0.7173552644687835,2.8632096221220733
polyester_150001..200000,Multivariate Amzn Twttr,"VECM, lag=3",3,2886.479325615459,9806.69783767145,8553.956315835625,1.561672529732104,4.967704781832339
polyester_150001..200000,Univariate Amazon,"LINEAR, lag=3",3,-2655.343901934666,5741.960123554579,4874.245617087927,-1.6425254664303452,2.8972332826619067
polyester_150001..200000,Univariate Amazon,"NNET, lag=3",3,870.90394005075,4926.511544017801,4208.880230354222,0.4345448194650494,2.4527841612006718
polyester_150001..200000,Multivariate Amzn Twttr,"VECM, lag=4",4,4053.309059523315,9994.45202685529,7994.761550994568,2.2482686845050104,4.615675672404098
polyester_150001..200000,Univariate Amazon,"LINEAR, lag=4",4,-3008.011550118619,5773.425602494968,4815.144102180067,-1.8474895792621833,2.866070527167368
polyester_150001..200000,Univariate Amazon,"NNET, lag=4",4,1887.6031091840086,5296.353868043172,4176.557043220408,1.0436390295715186,2.4138446167704526
polyester_150001..200000,Multivariate Amzn Twttr,"VECM, lag=5",5,4145.13652750929,11703.57969506406,9400.917460309174,2.3023048583801993,5.444687044886516
polyester_150001..200000,Univariate Amazon,"LINEAR, lag=5",5,-3085.2488997946093,5810.971307266339,4845.919907214829,-1.8928313889232875,2.8854395347375337
polyester_150001..200000,Univariate Amazon,"NNET, lag=5",5,-2054.9056684242278,7334.777914159737,5927.223528219565,-1.2988184579318236,3.5093213036688407
polyester_300000+,Multivariate Amzn Twttr,"VECM, lag=1",1,-34175.07182644846,238015.29096155489,210252.3656337723,-4.434611510538877,15.791061240283948
polyester_300000+,Univariate Amazon,"LINEAR, lag=1",1,-71485.91572216261,228175.61940576296,201465.00046921938,-7.0094856409351385,15.372316417410664
polyester_300000+,Univariate Amazon,"NNET, lag=1",1,84972.01458712638,269974.04097960464,233054.61691924138,4.386309671344181,16.16568060858525
polyester_300000+,Multivariate Amzn Twttr,"VECM, lag=2",2,-50197.87437339249,223723.03557478302,196093.8538200641,-5.450768464057751,14.846482679270663
polyester_300000+,Univariate Amazon,"LINEAR, lag=2",2,-72681.516576936,229914.9294490488,202381.4489266387,-7.177967910067899,15.499861749369163
polyester_300000+,Univariate Amazon,"NNET, lag=2",2,148496.6684515464,272310.8330079443,239738.34090157232,8.213104670798879,16.560812624109992
polyester_300000+,Multivariate Amzn Twttr,"VECM, lag=3",3,-18906.409458933544,218684.84009629174,187349.78254351488,-3.254738304915043,14.05190517933949
polyester_300000+,Univariate Amazon,"LINEAR, lag=3",3,-71842.70036136784,226696.1687892196,199284.86948691128,-7.096296047910047,15.259078178556727
polyester_300000+,Univariate Amazon,"NNET, lag=3",3,416198.2971279672,471527.1621177182,416198.2971279672,27.278236949055767,27.278236949055767
polyester_300000+,Multivariate Amzn Twttr,"VECM, lag=4",4,-1912.7271212677006,222288.26503904953,196579.58638315654,-2.076373311493275,14.539785148424944
polyester_300000+,Univariate Amazon,"LINEAR, lag=4",4,-77941.15333876098,224823.55071463992,195337.2624817644,-7.55849328902283,15.048531587682431
polyester_300000+,Univariate Amazon,"NNET, lag=4",4,709596.4160649544,930677.2909273161,732607.306006689,45.94035676568911,48.202273879289244
polyester_300000+,Multivariate Amzn Twttr,"VECM, lag=5",5,-10560.741828425991,222741.83715274086,194689.9553437175,-2.6733432178242973,14.46118936099738
polyester_300000+,Univariate Amazon,"LINEAR, lag=5",5,-81389.63573496489,223778.00481912927,192589.78297302246,-7.825571807529483,14.896512691072067
polyester_300000+,Univariate Amazon,"NNET, lag=5",5,706388.1503129834,781258.488264367,706388.1503129834,47.315133108848556,47.315133108848556
purple_0..1000,Multivariate Amzn Twttr,"VECM, lag=1",1,-17.746358968797857,41.64526678229105,39.08700213125022,-6.038736285762871,12.772485118179091
purple_0..1000,Univariate Amazon,"LINEAR, lag=1",1,-5.591330713394502,37.644644527324445,34.431681618588414,-2.297361904919982,11.118015548726433
purple_0..1000,Univariate Amazon,"NNET, lag=1",1,-50.65674731846851,62.43677105274575,50.65674731846851,-17.60377498675222,17.60377498675222
